#x,y,z,prime,color
x,y,z,prime,pcolor

NUMBER  PFLAG   x,y,z,prime,pcolor
1050307 P       07,07,35010,1050307,GREEN
1050317 P       17,17,35010,1050317,GOLD
1050323 P       23,23,35010,1050323,GREEN
1050331 P       01,01,35011,1050331,BLUE
1050337 P       07,07,35011,1050337,GREEN
1050349 P       19,19,35011,1050349,RED
1050367 P       07,07,35012,1050367,GREEN
1050391 P       01,01,35013,1050391,BLUE
1050421 P       01,01,35014,1050421,BLUE
1050431 P       11,11,35014,1050431,RED
1050437 P       17,17,35014,1050437,GOLD
1050449 P       29,29,35014,1050449,BLUE
1050451 P       01,01,35015,1050451,BLUE
1050457 P       07,07,35015,1050457,GREEN
1050473 P       23,23,35015,1050473,GREEN
1050503 P       23,23,35016,1050503,GREEN
1050509 P       29,29,35016,1050509,BLUE
1050523 P       13,13,35017,1050523,GOLD
1050563 P       23,23,35018,1050563,GREEN
1050593 P       23,23,35019,1050593,GREEN
1050611 P       11,11,35020,1050611,RED
1050631 P       01,01,35021,1050631,BLUE
1050713 P       23,23,35023,1050713,GREEN
1050727 P       07,07,35024,1050727,GREEN
1050733 P       13,13,35024,1050733,GOLD
1050737 P       17,17,35024,1050737,GOLD
1050739 P       19,19,35024,1050739,RED
1050743 P       23,23,35024,1050743,GREEN
1050769 P       19,19,35025,1050769,RED
1050773 P       23,23,35025,1050773,GREEN
1050781 P       01,01,35026,1050781,BLUE
1050811 P       01,01,35027,1050811,BLUE
1050817 P       07,07,35027,1050817,GREEN
1050851 P       11,11,35028,1050851,RED
1050853 P       13,13,35028,1050853,GOLD
1050887 P       17,17,35029,1050887,GOLD
1050899 P       29,29,35029,1050899,BLUE
1050901 P       01,01,35030,1050901,BLUE
1050913 P       13,13,35030,1050913,GOLD
1050949 P       19,19,35031,1050949,RED
1050961 P       01,01,35032,1050961,BLUE
1050977 P       17,17,35032,1050977,GOLD
1050997 P       07,07,35033,1050997,GREEN
1051003 P       13,13,35033,1051003,GOLD
1051007 P       17,17,35033,1051007,GOLD
1051009 P       19,19,35033,1051009,RED
1051019 P       29,29,35033,1051019,BLUE
1051027 P       07,07,35034,1051027,GREEN
1051051 P       01,01,35035,1051051,BLUE
1051069 P       19,19,35035,1051069,RED
1051079 P       29,29,35035,1051079,BLUE
1051081 P       01,01,35036,1051081,BLUE
1051139 P       29,29,35037,1051139,BLUE
1051147 P       07,07,35038,1051147,GREEN
1051151 P       11,11,35038,1051151,RED
1051153 P       13,13,35038,1051153,GOLD
1051157 P       17,17,35038,1051157,GOLD
1051177 P       07,07,35039,1051177,GREEN
1051181 P       11,11,35039,1051181,RED
1051247 P       17,17,35041,1051247,GOLD
1051277 P       17,17,35042,1051277,GOLD
1051283 P       23,23,35042,1051283,GREEN
1051291 P       01,01,35043,1051291,BLUE
1051301 P       11,11,35043,1051301,RED
1051313 P       23,23,35043,1051313,GREEN
1051319 P       29,29,35043,1051319,BLUE
1051333 P       13,13,35044,1051333,GOLD
1051373 P       23,23,35045,1051373,GREEN
1051397 P       17,17,35046,1051397,GOLD
1051409 P       29,29,35046,1051409,BLUE
1051417 P       07,07,35047,1051417,GREEN
1051423 P       13,13,35047,1051423,GOLD
1051459 P       19,19,35048,1051459,RED
1051469 P       29,29,35048,1051469,BLUE
1051471 P       01,01,35049,1051471,BLUE
1051481 P       11,11,35049,1051481,RED
1051499 P       29,29,35049,1051499,BLUE
1051507 P       07,07,35050,1051507,GREEN
1051543 P       13,13,35051,1051543,GOLD
1051549 P       19,19,35051,1051549,RED
1051553 P       23,23,35051,1051553,GREEN
1051559 P       29,29,35051,1051559,BLUE
1051571 P       11,11,35052,1051571,RED
1051591 P       01,01,35053,1051591,BLUE
1051601 P       11,11,35053,1051601,RED
1051607 P       17,17,35053,1051607,GOLD
1051619 P       29,29,35053,1051619,BLUE
1051621 P       01,01,35054,1051621,BLUE
1051639 P       19,19,35054,1051639,RED
1051643 P       23,23,35054,1051643,GREEN
1051649 P       29,29,35054,1051649,BLUE
1051663 P       13,13,35055,1051663,GOLD
1051697 P       17,17,35056,1051697,GOLD
1051709 P       29,29,35056,1051709,BLUE
1051717 P       07,07,35057,1051717,GREEN
1051747 P       07,07,35058,1051747,GREEN
1051759 P       19,19,35058,1051759,RED
1051763 P       23,23,35058,1051763,GREEN
1051781 P       11,11,35059,1051781,RED
1051789 P       19,19,35059,1051789,RED
1051811 P       11,11,35060,1051811,RED
1051819 P       19,19,35060,1051819,RED
1051829 P       29,29,35060,1051829,BLUE
1051847 P       17,17,35061,1051847,GOLD
1051849 P       19,19,35061,1051849,RED
1051879 P       19,19,35062,1051879,RED
1051889 P       29,29,35062,1051889,BLUE
1051903 P       13,13,35063,1051903,GOLD
1051913 P       23,23,35063,1051913,GREEN
1051927 P       07,07,35064,1051927,GREEN
1051949 P       29,29,35064,1051949,BLUE
1051957 P       07,07,35065,1051957,GREEN
1051961 P       11,11,35065,1051961,RED
1051979 P       29,29,35065,1051979,BLUE
1051987 P       07,07,35066,1051987,GREEN
1051991 P       11,11,35066,1051991,RED
1052027 P       17,17,35067,1052027,GOLD
1052039 P       29,29,35067,1052039,BLUE
1052041 P       01,01,35068,1052041,BLUE
1052063 P       23,23,35068,1052063,GREEN
1052083 P       13,13,35069,1052083,GOLD
1052099 P       29,29,35069,1052099,BLUE
1052111 P       11,11,35070,1052111,RED
1052119 P       19,19,35070,1052119,RED
1052137 P       07,07,35071,1052137,GREEN
1052141 P       11,11,35071,1052141,RED
1052179 P       19,19,35072,1052179,RED
1052197 P       07,07,35073,1052197,GREEN
1052203 P       13,13,35073,1052203,GOLD
1052221 P       01,01,35074,1052221,BLUE
1052231 P       11,11,35074,1052231,RED
1052237 P       17,17,35074,1052237,GOLD
1052269 P       19,19,35075,1052269,RED
1052279 P       29,29,35075,1052279,BLUE
1052281 P       01,01,35076,1052281,BLUE
1052287 P       07,07,35076,1052287,GREEN
1052299 P       19,19,35076,1052299,RED
1052309 P       29,29,35076,1052309,BLUE
1052321 P       11,11,35077,1052321,RED
1052327 P       17,17,35077,1052327,GOLD
1052329 P       19,19,35077,1052329,RED
1052333 P       23,23,35077,1052333,GREEN
1052413 P       13,13,35080,1052413,GOLD
1052417 P       17,17,35080,1052417,GOLD
1052431 P       01,01,35081,1052431,BLUE
1052437 P       07,07,35081,1052437,GREEN
1052459 P       29,29,35081,1052459,BLUE
1052473 P       13,13,35082,1052473,GOLD
1052479 P       19,19,35082,1052479,RED
1052489 P       29,29,35082,1052489,BLUE
1052531 P       11,11,35084,1052531,RED
1052533 P       13,13,35084,1052533,GOLD
1052537 P       17,17,35084,1052537,GOLD
1052551 P       01,01,35085,1052551,BLUE
1052561 P       11,11,35085,1052561,RED
1052563 P       13,13,35085,1052563,GOLD
1052567 P       17,17,35085,1052567,GOLD
1052573 P       23,23,35085,1052573,GREEN
1052609 P       29,29,35086,1052609,BLUE
1052629 P       19,19,35087,1052629,RED
1052663 P       23,23,35088,1052663,GREEN
1052693 P       23,23,35089,1052693,GREEN
1052707 P       07,07,35090,1052707,GREEN
1052719 P       19,19,35090,1052719,RED
1052731 P       01,01,35091,1052731,BLUE
1052743 P       13,13,35091,1052743,GOLD
1052747 P       17,17,35091,1052747,GOLD
1052767 P       07,07,35092,1052767,GREEN
1052797 P       07,07,35093,1052797,GREEN
1052801 P       11,11,35093,1052801,RED
1052803 P       13,13,35093,1052803,GOLD
1052813 P       23,23,35093,1052813,GREEN
1052819 P       29,29,35093,1052819,BLUE
1052851 P       01,01,35095,1052851,BLUE
1052873 P       23,23,35095,1052873,GREEN
1052881 P       01,01,35096,1052881,BLUE
1052893 P       13,13,35096,1052893,GOLD
1052897 P       17,17,35096,1052897,GOLD
1052899 P       19,19,35096,1052899,RED
1052939 P       29,29,35097,1052939,BLUE
1052971 P       01,01,35099,1052971,BLUE
1052981 P       11,11,35099,1052981,RED
1052993 P       23,23,35099,1052993,GREEN
1053007 P       07,07,35100,1053007,GREEN
1053029 P       29,29,35100,1053029,BLUE
1053061 P       01,01,35102,1053061,BLUE
1053067 P       07,07,35102,1053067,GREEN
1053071 P       11,11,35102,1053071,RED
1053079 P       19,19,35102,1053079,RED
1053083 P       23,23,35102,1053083,GREEN
1053089 P       29,29,35102,1053089,BLUE
1053097 P       07,07,35103,1053097,GREEN
1053103 P       13,13,35103,1053103,GOLD
1053179 P       29,29,35105,1053179,BLUE
1053181 P       01,01,35106,1053181,BLUE
1053191 P       11,11,35106,1053191,RED
1053197 P       17,17,35106,1053197,GOLD
1053233 P       23,23,35107,1053233,GREEN
1053257 P       17,17,35108,1053257,GOLD
1053259 P       19,19,35108,1053259,RED
1053263 P       23,23,35108,1053263,GREEN
1053271 P       01,01,35109,1053271,BLUE
1053293 P       23,23,35109,1053293,GREEN
1053301 P       01,01,35110,1053301,BLUE
1053319 P       19,19,35110,1053319,RED
1053347 P       17,17,35111,1053347,GOLD
1053361 P       01,01,35112,1053361,BLUE
1053383 P       23,23,35112,1053383,GREEN
1053401 P       11,11,35113,1053401,RED
1053407 P       17,17,35113,1053407,GOLD
1053421 P       01,01,35114,1053421,BLUE
1053449 P       29,29,35114,1053449,BLUE
1053461 P       11,11,35115,1053461,RED
1053467 P       17,17,35115,1053467,GOLD
1053487 P       07,07,35116,1053487,GREEN
1053491 P       11,11,35116,1053491,RED
1053497 P       17,17,35116,1053497,GOLD
1053509 P       29,29,35116,1053509,BLUE
1053511 P       01,01,35117,1053511,BLUE
1053529 P       19,19,35117,1053529,RED
1053539 P       29,29,35117,1053539,BLUE
1053551 P       11,11,35118,1053551,RED
1053557 P       17,17,35118,1053557,GOLD
1053571 P       01,01,35119,1053571,BLUE
1053581 P       11,11,35119,1053581,RED
1053583 P       13,13,35119,1053583,GOLD
1053589 P       19,19,35119,1053589,RED
1053593 P       23,23,35119,1053593,GREEN
1053617 P       17,17,35120,1053617,GOLD
1053691 P       01,01,35123,1053691,BLUE
1053697 P       07,07,35123,1053697,GREEN
1053707 P       17,17,35123,1053707,GOLD
1053713 P       23,23,35123,1053713,GREEN
1053727 P       07,07,35124,1053727,GREEN
1053737 P       17,17,35124,1053737,GOLD
1053739 P       19,19,35124,1053739,RED
1053749 P       29,29,35124,1053749,BLUE
1053757 P       07,07,35125,1053757,GREEN
1053769 P       19,19,35125,1053769,RED
1053809 P       29,29,35126,1053809,BLUE
1053817 P       07,07,35127,1053817,GREEN
1053821 P       11,11,35127,1053821,RED
1053827 P       17,17,35127,1053827,GOLD
1053863 P       23,23,35128,1053863,GREEN
1053953 P       23,23,35131,1053953,GREEN
1053959 P       29,29,35131,1053959,BLUE
1053967 P       07,07,35132,1053967,GREEN
1053971 P       11,11,35132,1053971,RED
1053989 P       29,29,35132,1053989,BLUE
1053991 P       01,01,35133,1053991,BLUE
1054003 P       13,13,35133,1054003,GOLD
1054007 P       17,17,35133,1054007,GOLD
1054013 P       23,23,35133,1054013,GREEN
1054033 P       13,13,35134,1054033,GOLD
1054043 P       23,23,35134,1054043,GREEN
1054049 P       29,29,35134,1054049,BLUE
1054061 P       11,11,35135,1054061,RED
1054073 P       23,23,35135,1054073,GREEN
1054091 P       11,11,35136,1054091,RED
1054133 P       23,23,35137,1054133,GREEN
1054169 P       29,29,35138,1054169,BLUE
1054171 P       01,01,35139,1054171,BLUE
1054181 P       11,11,35139,1054181,RED
1054189 P       19,19,35139,1054189,RED
1054199 P       29,29,35139,1054199,BLUE
1054201 P       01,01,35140,1054201,BLUE
1054213 P       13,13,35140,1054213,GOLD
1054219 P       19,19,35140,1054219,RED
1054243 P       13,13,35141,1054243,GOLD
1054247 P       17,17,35141,1054247,GOLD
1054259 P       29,29,35141,1054259,BLUE
1054267 P       07,07,35142,1054267,GREEN
1054301 P       11,11,35143,1054301,RED
1054303 P       13,13,35143,1054303,GOLD
1054309 P       19,19,35143,1054309,RED
1054321 P       01,01,35144,1054321,BLUE
1054327 P       07,07,35144,1054327,GREEN
1054331 P       11,11,35144,1054331,RED
1054337 P       17,17,35144,1054337,GOLD
1054363 P       13,13,35145,1054363,GOLD
1054369 P       19,19,35145,1054369,RED
1054373 P       23,23,35145,1054373,GREEN
1054381 P       01,01,35146,1054381,BLUE
1054393 P       13,13,35146,1054393,GOLD
1054423 P       13,13,35147,1054423,GOLD
1054429 P       19,19,35147,1054429,RED
1054439 P       29,29,35147,1054439,BLUE
1054441 P       01,01,35148,1054441,BLUE
1054457 P       17,17,35148,1054457,GOLD
1054477 P       07,07,35149,1054477,GREEN
1054483 P       13,13,35149,1054483,GOLD
1054517 P       17,17,35150,1054517,GOLD
1054523 P       23,23,35150,1054523,GREEN
1054531 P       01,01,35151,1054531,BLUE
1054549 P       19,19,35151,1054549,RED
1054577 P       17,17,35152,1054577,GOLD
1054583 P       23,23,35152,1054583,GREEN
1054597 P       07,07,35153,1054597,GREEN
1054607 P       17,17,35153,1054607,GOLD
1054609 P       19,19,35153,1054609,RED
1054621 P       01,01,35154,1054621,BLUE
1054639 P       19,19,35154,1054639,RED
1054649 P       29,29,35154,1054649,BLUE
1054667 P       17,17,35155,1054667,GOLD
1054673 P       23,23,35155,1054673,GREEN
1054679 P       29,29,35155,1054679,BLUE
1054717 P       07,07,35157,1054717,GREEN
1054721 P       11,11,35157,1054721,RED
1054723 P       13,13,35157,1054723,GOLD
1054733 P       23,23,35157,1054733,GREEN
1054769 P       29,29,35158,1054769,BLUE
1054813 P       13,13,35160,1054813,GOLD
1054819 P       19,19,35160,1054819,RED
1054831 P       01,01,35161,1054831,BLUE
1054843 P       13,13,35161,1054843,GOLD
1054853 P       23,23,35161,1054853,GREEN
1054903 P       13,13,35163,1054903,GOLD
1054909 P       19,19,35163,1054909,RED
1054927 P       07,07,35164,1054927,GREEN
1054931 P       11,11,35164,1054931,RED
1054951 P       01,01,35165,1054951,BLUE
1054957 P       07,07,35165,1054957,GREEN
1054993 P       13,13,35166,1054993,GOLD
1055017 P       07,07,35167,1055017,GREEN
1055039 P       29,29,35167,1055039,BLUE
1055057 P       17,17,35168,1055057,GOLD
1055063 P       23,23,35168,1055063,GREEN
1055077 P       07,07,35169,1055077,GREEN
1055083 P       13,13,35169,1055083,GOLD
1055113 P       13,13,35170,1055113,GOLD
1055137 P       07,07,35171,1055137,GREEN
1055141 P       11,11,35171,1055141,RED
1055143 P       13,13,35171,1055143,GOLD
1055167 P       07,07,35172,1055167,GREEN
1055189 P       29,29,35172,1055189,BLUE
1055191 P       01,01,35173,1055191,BLUE
1055231 P       11,11,35174,1055231,RED
1055233 P       13,13,35174,1055233,GOLD
1055251 P       01,01,35175,1055251,BLUE
1055261 P       11,11,35175,1055261,RED
1055267 P       17,17,35175,1055267,GOLD
1055269 P       19,19,35175,1055269,RED
1055303 P       23,23,35176,1055303,GREEN
1055321 P       11,11,35177,1055321,RED
1055347 P       07,07,35178,1055347,GREEN
1055359 P       19,19,35178,1055359,RED
1055363 P       23,23,35178,1055363,GREEN
1055371 P       01,01,35179,1055371,BLUE
1055387 P       17,17,35179,1055387,GOLD
1055399 P       29,29,35179,1055399,BLUE
1055407 P       07,07,35180,1055407,GREEN
1055413 P       13,13,35180,1055413,GOLD
1055423 P       23,23,35180,1055423,GREEN
1055429 P       29,29,35180,1055429,BLUE
1055437 P       07,07,35181,1055437,GREEN
1055471 P       11,11,35182,1055471,RED
1055489 P       29,29,35182,1055489,BLUE
1055501 P       11,11,35183,1055501,RED
1055503 P       13,13,35183,1055503,GOLD
1055531 P       11,11,35184,1055531,RED
1055543 P       23,23,35184,1055543,GREEN
1055567 P       17,17,35185,1055567,GOLD
1055591 P       11,11,35186,1055591,RED
1055597 P       17,17,35186,1055597,GOLD
1055603 P       23,23,35186,1055603,GREEN
1055609 P       29,29,35186,1055609,BLUE
1055611 P       01,01,35187,1055611,BLUE
1055671 P       01,01,35189,1055671,BLUE
1055689 P       19,19,35189,1055689,RED
1055713 P       13,13,35190,1055713,GOLD
1055731 P       01,01,35191,1055731,BLUE
1055737 P       07,07,35191,1055737,GREEN
1055741 P       11,11,35191,1055741,RED
1055771 P       11,11,35192,1055771,RED
1055783 P       23,23,35192,1055783,GREEN
1055801 P       11,11,35193,1055801,RED
1055809 P       19,19,35193,1055809,RED
1055827 P       07,07,35194,1055827,GREEN
1055839 P       19,19,35194,1055839,RED
1055851 P       01,01,35195,1055851,BLUE
1055863 P       13,13,35195,1055863,GOLD
1055867 P       17,17,35195,1055867,GOLD
1055881 P       01,01,35196,1055881,BLUE
1055893 P       13,13,35196,1055893,GOLD
1055897 P       17,17,35196,1055897,GOLD
1055911 P       01,01,35197,1055911,BLUE
1055917 P       07,07,35197,1055917,GREEN
1055933 P       23,23,35197,1055933,GREEN
1055939 P       29,29,35197,1055939,BLUE
1055947 P       07,07,35198,1055947,GREEN
1055959 P       19,19,35198,1055959,RED
1055969 P       29,29,35198,1055969,BLUE
1055981 P       11,11,35199,1055981,RED
1056007 P       07,07,35200,1056007,GREEN
1056019 P       19,19,35200,1056019,RED
1056047 P       17,17,35201,1056047,GOLD
1056049 P       19,19,35201,1056049,RED
1056053 P       23,23,35201,1056053,GREEN
1056061 P       01,01,35202,1056061,BLUE
1056071 P       11,11,35202,1056071,RED
1056073 P       13,13,35202,1056073,GOLD
1056089 P       29,29,35202,1056089,BLUE
1056109 P       19,19,35203,1056109,RED
1056113 P       23,23,35203,1056113,GREEN
1056149 P       29,29,35204,1056149,BLUE
1056161 P       11,11,35205,1056161,RED
1056169 P       19,19,35205,1056169,RED
1056173 P       23,23,35205,1056173,GREEN
1056179 P       29,29,35205,1056179,BLUE
1056203 P       23,23,35206,1056203,GREEN
1056217 P       07,07,35207,1056217,GREEN
1056241 P       01,01,35208,1056241,BLUE
1056247 P       07,07,35208,1056247,GREEN
1056269 P       29,29,35208,1056269,BLUE
1056271 P       01,01,35209,1056271,BLUE
1056281 P       11,11,35209,1056281,RED
1056287 P       17,17,35209,1056287,GOLD
1056311 P       11,11,35210,1056311,RED
1056317 P       17,17,35210,1056317,GOLD
1056323 P       23,23,35210,1056323,GREEN
1056347 P       17,17,35211,1056347,GOLD
1056353 P       23,23,35211,1056353,GREEN
1056361 P       01,01,35212,1056361,BLUE
1056371 P       11,11,35212,1056371,RED
1056373 P       13,13,35212,1056373,GOLD
1056379 P       19,19,35212,1056379,RED
1056401 P       11,11,35213,1056401,RED
1056443 P       23,23,35214,1056443,GREEN
1056463 P       13,13,35215,1056463,GOLD
1056469 P       19,19,35215,1056469,RED
1056479 P       29,29,35215,1056479,BLUE
1056481 P       01,01,35216,1056481,BLUE
1056493 P       13,13,35216,1056493,GOLD
1056509 P       29,29,35216,1056509,BLUE
1056521 P       11,11,35217,1056521,RED
1056541 P       01,01,35218,1056541,BLUE
1056563 P       23,23,35218,1056563,GREEN
1056569 P       29,29,35218,1056569,BLUE
1056577 P       07,07,35219,1056577,GREEN
1056589 P       19,19,35219,1056589,RED
1056599 P       29,29,35219,1056599,BLUE
1056613 P       13,13,35220,1056613,GOLD
1056617 P       17,17,35220,1056617,GOLD
1056623 P       23,23,35220,1056623,GREEN
1056641 P       11,11,35221,1056641,RED
1056659 P       29,29,35221,1056659,BLUE
1056667 P       07,07,35222,1056667,GREEN
1056707 P       17,17,35223,1056707,GOLD
1056719 P       29,29,35223,1056719,BLUE
